ts,pc_occupancy_raw,predicted_occupancy_rf,corrected_occupancy,co2_avg,co2_change_10min,temperature_avg,humidity_avg,open_windows,negative_pc_flag,large_jump_flag,large_disagreement_flag,inconsistency_flag
2025-09-01 07:30:00,0,0.013151076380672958,0,415.0,-1.0,30.0,40.5,0,False,False,False,False
2025-09-01 07:40:00,0,0.013151076380672958,0,415.0,0.0,30.0,40.5,0,False,False,False,False
2025-09-01 07:50:00,0,0.014817743047339625,0,415.0,0.0,30.1,40.5,0,False,False,False,False
2025-09-01 08:00:00,0,0.03559329989536052,0,416.0,1.0,30.1,40.5,0,False,False,False,False
2025-09-01 08:10:00,0,0.016904214133208667,0,418.0,2.0,30.1,40.0,0,False,False,False,False
2025-09-01 08:20:00,0,0.0027861005275822935,0,418.0,0.0,30.1,40.0,0,False,False,False,False
2025-09-01 08:30:00,0,0.009406132985561713,0,418.0,0.0,30.1,40.0,0,False,False,False,False
2025-09-01 08:40:00,0,0.012959958757198768,0,419.0,1.0,30.1,40.0,0,False,False,False,False
2025-09-01 08:50:00,0,0.038115936213030895,0,420.0,1.0,30.2,40.0,0,False,False,False,False
2025-09-01 09:00:00,0,0.029159454995899593,0,421.0,1.0,30.2,40.0,0,False,False,False,False
2025-09-01 09:10:00,0,0.03139248218840816,0,422.0,1.0,30.2,40.0,0,False,False,False,False
2025-09-01 09:20:00,0,0.17019214480483932,0,425.0,3.0,30.2,40.0,1,False,False,False,False
2025-09-01 09:30:00,0,0.36105758866316223,0,431.0,6.0,30.0,40.0,0,False,False,False,False
2025-09-01 09:40:00,0,0.3451524778029019,0,437.0,6.0,30.1,40.0,0,False,False,False,False
2025-09-01 09:50:00,0,0.3421185076606876,0,444.0,7.0,30.2,40.0,0,False,False,False,False
2025-09-01 10:00:00,0,0.6327610676904534,0,455.0,11.0,30.2,39.5,0,False,False,False,False
2025-09-01 10:10:00,0,0.6995219305128472,0,467.0,12.0,30.2,39.5,0,False,False,False,False
2025-09-01 10:20:00,0,0.5117210777180781,0,477.0,10.0,30.2,39.5,0,False,False,False,False
2025-09-01 10:30:00,0,0.5082673503592322,0,488.0,11.0,30.2,39.5,0,False,False,False,False
2025-09-01 10:40:00,0,0.18079823570077533,0,494.0,6.0,30.2,39.5,0,False,False,False,False
2025-09-01 10:50:00,0,0.051305399584317006,0,497.0,3.0,30.2,39.5,0,False,False,False,False
2025-09-01 11:00:00,0,0.05823532685541554,0,501.0,4.0,30.2,39.5,0,False,False,False,False
2025-09-01 11:10:00,0,0.048381583741024546,0,504.0,3.0,30.2,39.5,0,False,False,False,False
2025-09-01 11:20:00,0,0.06888937813427928,0,508.0,4.0,30.1,39.5,0,False,False,False,False
2025-09-01 11:30:00,0,0.0928262706976991,0,513.0,5.0,30.1,39.5,0,False,False,False,False
2025-09-01 11:40:00,0,0.1063885363710458,0,516.0,3.0,30.1,39.5,0,False,False,False,False
2025-09-01 11:50:00,0,0.3788709611149704,0,525.0,9.0,30.1,39.5,0,False,False,False,False
2025-09-01 12:00:00,0,0.1262042461982373,0,528.0,3.0,30.1,39.5,0,False,False,False,False
2025-09-01 12:10:00,0,0.09110365150066539,0,529.0,1.0,30.1,39.5,0,False,False,False,False
2025-09-01 12:20:00,0,0.0780469269071796,0,530.0,1.0,30.0,39.5,0,False,False,False,False
2025-09-01 12:30:00,0,0.09687081279457364,0,532.0,2.0,30.0,39.5,0,False,False,False,False
2025-09-01 12:40:00,0,0.08702400569504971,0,533.0,1.0,30.0,39.5,0,False,False,False,False
2025-09-01 12:50:00,0,0.057303556139977944,0,533.0,0.0,30.1,39.5,0,False,False,False,False
2025-09-01 13:00:00,0,0.045985003137473,0,534.0,1.0,30.1,39.5,0,False,False,False,False
2025-09-01 13:10:00,0,0.04596820323816695,0,535.0,1.0,30.0,39.5,0,False,False,False,False
2025-09-01 13:20:00,0,0.029120057853058347,0,535.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 13:30:00,0,0.029120057853058347,0,535.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 13:50:00,0,0.025544050527051013,0,535.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 14:00:00,0,0.11921415667639988,0,537.0,2.0,30.0,39.5,0,False,False,False,False
2025-09-01 14:10:00,0,0.09877906259550381,0,539.0,2.0,30.0,39.5,0,False,False,False,False
2025-09-01 14:20:00,0,0.027583189140236067,0,539.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 14:30:00,0,0.10007443564710727,0,542.0,3.0,30.0,39.5,0,False,False,False,False
2025-09-01 14:40:00,0,0.0455602442505974,0,543.0,1.0,30.0,39.5,0,False,False,False,False
2025-09-01 14:50:00,0,0.025204240600452,0,543.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 15:00:00,0,0.0188640418096575,0,542.0,-1.0,30.0,39.5,0,False,False,False,False
2025-09-01 15:10:00,0,0.017725013380306485,0,541.0,-1.0,30.0,39.5,0,False,False,False,False
2025-09-01 15:20:00,0,0.019276853483459432,0,541.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 15:30:00,0,0.03788480263246392,0,542.0,1.0,30.0,39.5,0,False,False,False,False
2025-09-01 15:40:00,0,0.022792753557974763,0,542.0,0.0,29.9,39.0,0,False,False,False,False
2025-09-01 15:50:00,0,0.022792753557974763,0,542.0,0.0,30.0,39.0,0,False,False,False,False
2025-09-01 16:00:00,0,0.015681713666527236,0,542.0,0.0,30.0,39.0,0,False,False,False,False
2025-09-01 16:10:00,0,0.015681713666527236,0,542.0,0.0,30.0,39.5,0,False,False,False,False
2025-09-01 16:20:00,0,0.029172282375105035,0,543.0,1.0,29.9,39.5,0,False,False,False,False
2025-09-01 16:30:00,0,0.014052653486154212,0,542.0,-1.0,29.9,39.5,0,False,False,False,False
2025-09-01 16:40:00,0,0.029172282375105035,0,543.0,1.0,29.9,39.5,0,False,False,False,False
2025-09-01 16:50:00,0,0.014388245082736069,0,543.0,0.0,29.9,39.5,0,False,False,False,False
2025-09-01 17:00:00,0,0.013912941210130156,0,543.0,0.0,29.9,39.5,0,False,False,False,False
2025-09-01 17:10:00,0,0.011144852600406126,0,542.0,-1.0,29.9,39.5,0,False,False,False,False
2025-09-01 17:20:00,0,0.012773912780779148,0,542.0,0.0,29.9,39.5,0,False,False,False,False
2025-09-01 17:30:00,0,0.012773912780779148,0,542.0,0.0,29.9,39.5,0,False,False,False,False
2025-09-01 17:40:00,0,0.013990161287350235,0,542.0,0.0,29.9,39.5,0,False,False,False,False
2025-09-01 17:50:00,0,0.01243832118419729,0,540.0,-2.0,29.9,39.5,0,False,False,False,False
2025-09-01 18:00:00,0,0.006510516359534711,0,539.0,-1.0,29.9,39.5,0,False,False,False,False
2025-09-01 18:10:00,0,0.00808647425908268,0,539.0,0.0,29.9,39.5,0,False,False,False,False
2025-09-01 18:20:00,0,0.010030918703527122,0,539.0,0.0,29.9,40.0,0,False,False,False,False
2025-09-01 18:30:00,0,0.010030918703527122,0,539.0,0.0,29.9,40.0,0,False,False,False,False
2025-09-01 18:40:00,0,0.010030918703527122,0,539.0,0.0,29.9,40.0,0,False,False,False,False
2025-09-01 18:50:00,0,0.008454960803979155,0,538.0,-1.0,29.9,40.0,0,False,False,False,False
2025-09-01 19:00:00,0,0.008739548410505069,0,538.0,0.0,29.9,40.0,0,False,False,False,False
2025-09-01 19:10:00,0,0.008824710961551236,0,536.0,-2.0,29.9,40.0,0,False,False,False,False
2025-09-01 19:20:00,0,0.013567335527765874,0,536.0,0.0,29.9,40.0,0,False,False,False,False
2025-09-01 19:30:00,0,0.013102488739329015,0,535.0,-1.0,29.8,40.0,0,False,False,False,False
2025-09-01 19:40:00,0,0.00590407891646267,0,532.0,-3.0,29.9,40.0,0,False,False,False,False
2025-09-01 19:50:00,0,0.005451404019343329,0,529.0,-3.0,29.9,40.0,0,False,False,False,False
2025-09-01 20:00:00,0,0.006998146249487197,0,528.0,-1.0,29.8,40.0,0,False,False,False,False
2025-09-01 20:10:00,0,0.00897522375650818,0,526.0,-2.0,29.8,40.5,0,False,False,False,False
2025-09-01 20:20:00,0,0.025134180892470097,0,527.0,1.0,29.8,40.5,0,False,False,False,False
2025-09-01 20:30:00,0,0.009385723160034274,0,524.0,-3.0,29.8,40.5,0,False,False,False,False
2025-09-01 20:40:00,0,0.008168946890715303,0,522.0,-2.0,29.8,40.5,0,False,False,False,False
2025-09-01 20:50:00,0,0.008720946240116356,0,521.0,-1.0,29.9,40.5,0,False,False,False,False
2025-09-01 21:00:00,0,0.01683403555434919,0,518.0,-3.0,29.8,40.5,0,False,False,False,False
2025-09-01 21:10:00,0,0.017153433137955837,0,515.0,-3.0,29.8,40.5,0,False,False,False,False
2025-09-01 21:20:00,0,0.019980659864022556,0,513.0,-2.0,29.8,40.5,0,False,False,False,False
2025-09-01 21:30:00,0,0.04820637103054226,0,509.0,-4.0,29.8,40.5,0,False,False,False,False
2025-09-01 21:40:00,0,0.08567812371209937,0,508.0,-1.0,29.8,41.0,0,False,False,False,False
2025-09-01 21:50:00,0,0.08699675354150031,0,507.0,-1.0,29.8,41.0,0,False,False,False,False
2025-09-01 22:00:00,0,0.10244748978915945,0,506.0,-1.0,29.8,41.0,0,False,False,False,False
2025-09-01 22:10:00,0,0.12843476210851265,0,505.0,-1.0,29.8,41.5,0,False,False,False,False
2025-09-01 22:20:00,0,0.11624682736366752,0,504.0,-1.0,29.8,42.0,0,False,False,False,False
2025-09-01 22:30:00,0,0.11278799178115188,0,500.0,-4.0,29.8,42.0,0,False,False,False,False
2025-09-01 22:40:00,0,0.1129642593146436,0,498.0,-2.0,29.8,42.0,0,False,False,False,False
2025-09-01 22:50:00,0,0.08866992556812152,0,491.0,-7.0,29.8,42.0,0,False,False,False,False
2025-09-01 23:00:00,0,0.09469691472840921,0,492.0,1.0,29.8,42.0,0,False,False,False,False
2025-09-01 23:10:00,0,0.10425698573042387,0,491.0,-1.0,29.8,42.5,0,False,False,False,False
2025-09-01 23:20:00,0,0.05673544729336289,0,490.0,-1.0,29.8,42.5,0,False,False,False,False
2025-09-01 23:30:00,0,0.04793164436650831,0,490.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-01 23:40:00,0,0.04273999104912843,0,490.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-01 23:50:00,0,0.031896354463435236,0,489.0,-1.0,29.8,42.5,0,False,False,False,False
2025-09-02 00:00:00,0,0.02369280559203037,0,489.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-02 00:10:00,0,0.030960232649959944,0,488.0,-1.0,29.8,42.5,0,False,False,False,False
2025-09-02 00:20:00,0,0.035333329968159986,0,486.0,-2.0,29.8,42.5,0,False,False,False,False
2025-09-02 00:30:00,0,0.033080776865501885,0,486.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-02 00:40:00,0,0.032525221309946326,0,486.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-02 00:50:00,0,0.032525221309946326,0,486.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-02 01:00:00,0,0.01580263823597466,0,484.0,-2.0,29.8,42.5,0,False,False,False,False
2025-09-02 01:10:00,0,0.015011665471693804,0,483.0,-1.0,29.8,42.5,0,False,False,False,False
2025-09-02 01:20:00,0,0.019148728263295823,0,480.0,-3.0,29.8,42.5,0,False,False,False,False
2025-09-02 01:30:00,0,0.024075007696785364,0,480.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-02 01:40:00,0,0.02450232732410499,0,480.0,0.0,29.8,42.5,0,False,False,False,False
2025-09-02 01:50:00,0,0.02940576540722163,0,478.0,-2.0,29.8,42.0,0,False,False,False,False
2025-09-02 02:00:00,0,0.02207470338695814,0,478.0,0.0,29.8,42.0,0,False,False,False,False
2025-09-02 02:10:00,0,0.02679180052321693,0,476.0,-2.0,29.8,42.0,0,False,False,False,False
2025-09-02 02:20:00,0,0.026416056755320282,0,475.0,-1.0,29.8,42.0,0,False,False,False,False
2025-09-02 02:30:00,0,0.02641435831433362,0,474.0,-1.0,29.7,42.0,0,False,False,False,False
2025-09-02 02:40:00,0,0.020011559615880213,0,475.0,1.0,29.8,42.0,0,False,False,False,False
2025-09-02 02:50:00,0,0.015698345824786204,0,474.0,-1.0,29.8,42.0,0,False,False,False,False
2025-09-02 03:00:00,0,0.013530567845500394,0,474.0,0.0,29.8,42.0,0,False,False,False,False
2025-09-02 03:10:00,0,0.014119183568980216,0,473.0,-1.0,29.7,42.0,0,False,False,False,False
2025-09-02 03:20:00,0,0.01527999395029991,0,471.0,-2.0,29.7,42.0,0,False,False,False,False
2025-09-02 03:30:00,0,0.019351837930607397,0,472.0,1.0,29.7,42.0,0,False,False,False,False
2025-09-02 03:40:00,0,0.014738954219115486,0,471.0,-1.0,29.7,42.0,0,False,False,False,False
2025-09-02 03:50:00,0,0.015703746002930896,0,470.0,-1.0,29.7,42.0,0,False,False,False,False
2025-09-02 04:00:00,0,0.016932975139094125,0,470.0,0.0,29.7,42.0,0,False,False,False,False
2025-09-02 04:10:00,0,0.018006311899675508,0,469.0,-1.0,29.7,42.0,0,False,False,False,False
2025-09-02 04:20:00,0,0.015954048574020194,0,469.0,0.0,29.7,42.0,0,False,False,False,False
2025-09-02 04:30:00,0,0.017696566929150198,0,468.0,-1.0,29.7,42.0,0,False,False,False,False
2025-09-02 04:40:00,0,0.02295515797065384,0,466.0,-2.0,29.7,42.0,0,False,False,False,False
2025-09-02 04:50:00,0,0.07966252134517543,0,466.0,0.0,29.7,41.5,0,False,False,False,False
2025-09-02 05:00:00,0,0.08720485172294527,0,466.0,0.0,29.8,41.5,0,False,False,False,False
2025-09-02 05:10:00,0,0.09582907142673323,0,465.0,-1.0,29.7,41.5,0,False,False,False,False
2025-09-02 05:20:00,0,0.09175443767196072,0,464.0,-1.0,29.8,41.5,0,False,False,False,False
2025-09-02 05:30:00,0,0.09781847495991952,0,465.0,1.0,29.8,41.5,0,False,False,False,False
2025-09-02 05:40:00,0,0.09390526375567824,0,464.0,-1.0,29.8,41.5,0,False,False,False,False
2025-09-02 05:50:00,0,0.04544340760047681,0,463.0,-1.0,29.8,41.0,0,False,False,False,False
2025-09-02 06:00:00,0,0.034284587000706114,0,462.0,-1.0,29.8,40.5,0,False,False,False,False
2025-09-02 06:10:00,0,0.026297947555987838,0,462.0,0.0,29.8,40.0,0,False,False,False,False
2025-09-02 06:20:00,0,0.019609851506431134,0,462.0,0.0,29.8,40.0,0,False,False,False,False
2025-09-02 06:30:00,0,0.019161481308428253,0,461.0,-1.0,29.9,39.5,0,False,False,False,False
2025-09-02 06:40:00,0,0.07096204166793278,0,461.0,0.0,29.9,39.0,0,False,False,False,False
2025-09-02 06:50:00,0,0.06968470157358202,0,461.0,0.0,29.9,38.5,0,False,False,False,False
2025-09-02 07:00:00,0,0.03363705332674171,0,461.0,0.0,30.0,39.0,0,False,False,False,False
2025-09-02 07:10:00,0,0.02471413847527341,0,461.0,0.0,29.9,38.5,0,False,False,False,False
2025-09-02 07:20:00,0,0.033023940170162726,0,460.0,-1.0,30.0,39.0,0,False,False,False,False
2025-09-02 07:30:00,0,0.03298603668357207,0,460.0,0.0,30.0,39.0,0,False,False,False,False
2025-09-02 07:40:00,0,0.03317080435279571,0,460.0,0.0,30.0,38.5,0,False,False,False,False
2025-09-02 07:50:00,0,0.03328750667850634,0,460.0,0.0,30.1,38.5,0,False,False,False,False
2025-09-02 08:00:00,0,0.025941907414751414,0,460.0,0.0,30.1,38.5,0,False,False,False,False
2025-09-02 08:10:00,0,0.025941907414751414,0,460.0,0.0,30.1,38.5,0,False,False,False,False
2025-09-02 08:20:00,0,0.0274083823299135,0,459.0,-1.0,30.1,38.5,0,False,False,False,False
2025-09-02 08:30:00,0,0.02812938891482273,0,458.0,-1.0,30.1,38.0,0,False,False,False,False
2025-09-02 08:40:00,0,0.027973863761768244,0,458.0,0.0,30.1,37.0,0,False,False,False,False
2025-09-02 08:50:00,0,0.02937245722837859,0,458.0,0.0,30.2,37.5,0,False,False,False,False
2025-09-02 09:00:00,0,0.039790445358995515,0,459.0,1.0,30.2,37.0,0,False,False,False,False
2025-09-02 09:10:00,0,0.03461563727808134,0,458.0,-1.0,30.2,37.0,0,False,False,False,False
2025-09-02 09:20:00,0,0.0303576293661563,0,458.0,0.0,30.2,36.5,0,False,False,False,False
2025-09-02 09:30:00,0,0.026863339633930117,0,457.0,-1.0,30.2,36.5,0,False,False,False,False
2025-09-02 09:40:00,0,0.04519187268935934,0,458.0,1.0,30.3,36.5,0,False,False,False,False
2025-09-02 09:50:00,0,0.029191842345624105,0,456.0,-2.0,30.3,36.5,0,False,False,False,False
2025-09-02 10:00:00,0,0.026004580189105682,0,456.0,0.0,30.3,37.0,0,False,False,False,False
2025-09-02 10:10:00,0,0.02604522828939195,0,455.0,-1.0,30.3,36.0,0,False,False,False,False
2025-09-02 10:20:00,0,0.029779608134605257,0,454.0,-1.0,30.3,36.5,0,False,False,False,False
2025-09-02 10:30:00,0,0.02417736047034065,0,453.0,-1.0,30.3,35.5,0,False,False,False,False
2025-09-02 10:40:00,0,0.024374545767059913,0,453.0,0.0,30.3,36.0,0,False,False,False,False
2025-09-02 10:50:00,0,0.024374545767059913,0,453.0,0.0,30.3,36.0,0,False,False,False,False
2025-09-02 11:00:00,0,0.03486499493726941,0,454.0,1.0,30.3,35.5,0,False,False,False,False
2025-09-02 11:10:00,0,0.023489702028919944,0,453.0,-1.0,30.3,35.5,0,False,False,False,False
2025-09-02 11:20:00,0,0.010300543791762665,0,452.0,-1.0,30.2,35.5,0,False,False,False,False
2025-09-02 11:30:00,0,0.013014203512214677,0,452.0,0.0,30.2,35.5,0,False,False,False,False
2025-09-02 11:40:00,0,0.010467055913139045,0,451.0,-1.0,30.2,35.5,0,False,False,False,False
2025-09-02 11:50:00,0,0.010429152426548398,0,451.0,0.0,30.2,35.5,0,False,False,False,False
2025-09-02 12:00:00,0,0.009944131070373029,0,450.0,-1.0,30.2,35.5,0,False,False,False,False
2025-09-02 12:10:00,0,0.009697894250449045,0,450.0,0.0,30.2,35.5,0,False,False,False,False
2025-09-02 12:20:00,0,0.009451287475078353,0,449.0,-1.0,30.1,35.5,0,False,False,False,False
2025-09-02 12:30:00,0,0.009973090143751934,0,447.0,-2.0,30.1,35.5,0,False,False,False,False
2025-09-02 12:40:00,0,0.0104207520442976,0,447.0,0.0,30.2,35.5,0,False,False,False,False
2025-09-02 12:50:00,0,0.024433629188708096,0,448.0,1.0,30.2,35.0,0,False,False,False,False
2025-09-02 13:00:00,0,0.011772391098300212,0,448.0,0.0,30.1,35.0,0,False,False,False,False
2025-09-02 13:10:00,0,0.011804603860863724,0,447.0,-1.0,30.1,35.0,0,False,False,False,False
2025-09-02 13:20:00,0,0.009944759603179764,0,447.0,0.0,30.1,35.0,0,False,False,False,False
2025-09-02 13:30:00,0,0.010000605673502467,0,446.0,-1.0,30.1,35.0,0,False,False,False,False
2025-09-02 13:40:00,0,0.010454567145956674,0,446.0,0.0,30.1,35.5,0,False,False,False,False
2025-09-02 13:50:00,0,0.02344252279710926,0,447.0,1.0,30.1,35.5,0,False,False,False,False
2025-09-02 14:00:00,0,0.00997841884174487,0,447.0,0.0,30.1,36.0,0,False,False,False,False
2025-09-02 14:10:00,0,0.00997841884174487,0,447.0,0.0,30.1,36.0,0,False,False,False,False
2025-09-02 14:20:00,0,0.011681881176464926,0,446.0,-1.0,30.0,36.0,0,False,False,False,False
2025-09-02 14:30:00,0,0.012164015028138688,0,443.0,-3.0,30.0,36.0,0,False,False,False,False
2025-09-02 14:40:00,0,0.03208054198639402,0,445.0,2.0,30.0,36.0,0,False,False,False,False
2025-09-02 14:50:00,0,0.008395846631219905,0,445.0,0.0,30.1,36.0,0,False,False,False,False
2025-09-02 15:00:00,0,0.022921039906912962,0,446.0,1.0,30.0,36.5,0,False,False,False,False
2025-09-02 15:10:00,0,0.029172982679678987,0,448.0,2.0,30.0,36.0,0,False,False,False,False
2025-09-02 15:20:00,0,0.00963553886649692,0,446.0,-2.0,30.0,36.5,0,False,False,False,False
2025-09-02 15:30:00,0,0.02954537054615762,0,448.0,2.0,30.0,36.0,0,False,False,False,False
2025-09-02 15:40:00,0,0.009923349660444085,0,447.0,-1.0,30.1,35.5,0,False,False,False,False
2025-09-02 15:50:00,0,0.009798435970062146,0,447.0,0.0,30.1,35.5,0,False,False,False,False
2025-09-02 16:00:00,0,0.025706575498496573,0,449.0,2.0,30.1,35.5,0,False,False,False,False
2025-09-02 16:10:00,0,0.009522468321761105,0,449.0,0.0,30.0,35.0,0,False,False,False,False
2025-09-02 16:20:00,0,0.02116656406174171,0,450.0,1.0,30.0,35.0,0,False,False,False,False
2025-09-02 16:30:00,0,0.008208404310595746,0,450.0,0.0,30.1,35.0,0,False,False,False,False
2025-09-02 16:40:00,0,0.008208404310595746,0,450.0,0.0,30.0,35.0,0,False,False,False,False
2025-09-02 16:50:00,0,0.0075073415053214495,0,449.0,-1.0,30.0,35.0,0,False,False,False,False
2025-09-02 17:00:00,0,0.023508971533494915,0,450.0,1.0,30.0,34.5,0,False,False,False,False
2025-09-02 17:10:00,0,0.009956413614932231,0,449.0,-1.0,30.0,34.5,0,False,False,False,False
2025-09-02 17:20:00,0,0.009918510128341584,0,449.0,0.0,30.0,34.5,0,False,False,False,False
2025-09-02 17:30:00,0,0.023508971533494915,0,450.0,1.0,30.0,34.5,0,False,False,False,False
2025-09-02 17:40:00,0,0.009956413614932231,0,449.0,-1.0,30.0,34.5,0,False,False,False,False
2025-09-02 17:50:00,0,0.009918510128341584,0,449.0,0.0,30.0,34.5,0,False,False,False,False
2025-09-02 18:00:00,0,0.010377899600513753,0,449.0,0.0,30.0,34.5,0,False,False,False,False
2025-09-02 18:10:00,0,0.0104158030871044,0,448.0,-1.0,30.0,34.5,0,False,False,False,False
2025-09-02 18:20:00,0,0.00854872520725658,0,447.0,-1.0,29.9,35.0,0,False,False,False,False
2025-09-02 18:30:00,0,0.008632704715444757,0,445.0,-2.0,29.9,35.0,0,False,False,False,False
2025-09-02 18:40:00,0,0.02002197906367461,0,446.0,1.0,29.9,35.0,0,False,False,False,False
2025-09-02 18:50:00,0,0.010685735018475058,0,444.0,-2.0,29.9,35.0,0,False,False,False,False
2025-09-02 19:00:00,0,0.006562260807040438,0,444.0,0.0,29.9,35.0,0,False,False,False,False
2025-09-02 19:10:00,0,0.006562260807040438,0,444.0,0.0,29.9,35.0,0,False,False,False,False
2025-09-02 19:20:00,0,0.01540699900498458,0,445.0,1.0,29.9,35.0,0,False,False,False,False
2025-09-02 19:30:00,0,0.006686932189509612,0,444.0,-1.0,29.9,35.0,0,False,False,False,False
2025-09-02 19:40:00,0,0.006649028702918964,0,444.0,0.0,29.9,35.0,0,False,False,False,False
2025-09-02 19:50:00,0,0.006779044237941893,0,443.0,-1.0,29.9,35.0,0,False,False,False,False
2025-09-02 20:00:00,0,0.006768464619692347,0,443.0,0.0,29.9,35.0,0,False,False,False,False
