ts,co2,temperature,humidity,light_level,pir,people_count_all,people_count_max,region_count,open_windows_all
2025-09-22 22:10:00,461.0,27.3,41.0,0.0,0,0,0,0,0
2025-09-22 22:20:00,457.0,27.3,41.0,0.0,0,0,0,0,0
2025-09-22 22:30:00,455.0,27.3,41.5,0.0,0,0,0,0,0
2025-09-22 22:40:00,454.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-22 22:50:00,452.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-22 23:00:00,458.0,27.3,41.25,0.0,0,0,0,0,0
2025-09-22 23:10:00,450.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-22 23:20:00,447.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-22 23:30:00,445.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-22 23:40:00,444.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-22 23:50:00,442.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 00:00:00,439.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 00:10:00,438.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 00:20:00,438.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 00:30:00,437.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 00:40:00,437.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 00:50:00,437.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 01:00:00,437.0,27.2,42.0,0.0,0,0,0,0,0
2025-09-23 01:10:00,437.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-23 01:20:00,437.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-23 01:30:00,436.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-23 01:40:00,436.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-23 01:50:00,436.0,27.2,41.5,0.0,0,0,0,0,0
2025-09-23 02:00:00,436.0,27.2,41.0,0.0,0,0,0,0,0
2025-09-23 02:10:00,435.0,27.2,41.0,0.0,0,0,0,0,0
2025-09-23 02:20:00,434.0,27.2,41.0,0.0,0,0,0,0,0
2025-09-23 02:30:00,434.0,27.2,40.5,0.0,0,0,0,0,0
2025-09-23 02:40:00,434.0,27.2,40.5,0.0,0,0,0,0,0
2025-09-23 02:50:00,433.0,27.2,40.5,0.0,0,0,0,0,0
2025-09-23 03:00:00,433.0,27.2,40.5,0.0,0,0,0,0,0
2025-09-23 03:10:00,432.0,27.2,40.5,0.0,0,0,0,0,0
2025-09-23 03:20:00,431.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 03:30:00,432.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 03:40:00,431.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 03:50:00,431.0,27.2,40.0,0.0,0,0,0,0,0
2025-09-23 04:00:00,431.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 04:10:00,431.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 04:20:00,429.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 04:30:00,428.0,27.1,40.0,0.0,0,0,0,0,0
2025-09-23 04:40:00,428.0,27.1,40.0,1.0,0,0,0,0,0
2025-09-23 04:50:00,428.0,27.1,39.5,1.0,0,0,0,0,0
2025-09-23 05:00:00,430.0,27.1,39.5,2.0,0,0,0,0,0
2025-09-23 05:10:00,430.0,27.1,39.5,2.0,0,0,0,0,0
2025-09-23 05:20:00,430.0,27.1,39.5,2.0,0,0,0,0,0
2025-09-23 05:30:00,431.0,27.1,39.5,2.0,0,0,0,0,0
2025-09-23 05:40:00,431.0,27.1,39.5,2.0,0,0,0,0,0
2025-09-23 05:50:00,431.0,27.1,39.5,2.0,0,0,0,0,0
2025-09-23 06:00:00,431.0,27.2,39.5,3.0,0,0,0,0,1
2025-09-23 06:10:00,432.0,27.2,39.5,2.0,0,0,0,0,1
2025-09-23 06:20:00,436.0,27.2,39.5,2.0,0,0,0,0,1
2025-09-23 06:30:00,443.0,27.1,39.5,2.0,0,0,0,0,1
2025-09-23 06:40:00,449.0,27.1,39.5,2.0,0,0,0,0,1
2025-09-23 06:50:00,452.0,27.2,39.0,2.0,0,0,1,0,1
2025-09-23 07:00:00,454.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 07:10:00,457.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 07:20:00,461.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 07:30:00,467.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 07:40:00,468.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 07:50:00,468.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 08:00:00,471.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 08:10:00,473.0,27.1,39.0,2.0,0,1,1,0,1
2025-09-23 08:20:00,476.0,27.2,39.0,2.0,0,0,1,0,1
2025-09-23 08:30:00,480.0,27.2,39.0,2.0,0,0,1,0,1
2025-09-23 08:40:00,488.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 08:50:00,493.0,27.2,39.0,2.0,0,0,2,0,1
2025-09-23 09:00:00,497.0,27.1,39.0,2.0,0,0,2,0,1
2025-09-23 09:10:00,502.0,27.1,39.0,2.0,0,0,2,0,1
2025-09-23 09:20:00,507.0,27.1,39.0,2.0,0,0,2,0,1
2025-09-23 09:30:00,511.0,27.1,39.0,2.0,0,0,2,0,1
2025-09-23 09:40:00,516.0,27.1,39.0,2.0,0,0,2,0,1
2025-09-23 09:50:00,522.0,27.2,39.0,2.0,0,0,1,0,1
2025-09-23 10:00:00,525.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 10:10:00,526.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 10:20:00,529.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 10:30:00,531.0,27.1,39.0,2.0,0,1,1,0,1
2025-09-23 10:40:00,536.0,27.1,39.0,2.0,0,0,1,0,1
2025-09-23 10:50:00,550.0,27.2,39.5,2.0,1,0,1,0,1
2025-09-23 11:00:00,572.0,27.2,40.0,2.0,0,0,1,0,1
2025-09-23 11:10:00,583.0,27.1,40.0,2.0,0,1,1,0,1
2025-09-23 11:20:00,583.0,27.2,40.0,2.0,0,1,1,0,1
2025-09-23 11:30:00,586.0,27.1,40.0,2.0,0,0,1,0,1
2025-09-23 11:40:00,587.0,27.1,41.0,2.0,0,0,1,0,1
2025-09-23 11:50:00,589.0,27.2,40.5,2.0,0,0,1,0,1
2025-09-23 12:00:00,589.0,27.2,41.0,2.0,0,0,1,0,1
2025-09-23 12:10:00,590.0,27.1,41.0,1.0,0,0,1,0,1
2025-09-23 12:20:00,590.0,27.2,41.5,2.0,0,0,1,0,1
2025-09-23 12:30:00,590.0,27.1,41.5,2.0,0,0,1,0,1
2025-09-23 12:40:00,590.0,27.2,41.5,2.0,0,0,1,0,1
2025-09-23 12:50:00,588.0,27.2,42.0,2.0,0,0,2,0,1
2025-09-23 13:00:00,584.0,27.2,42.0,2.0,0,0,2,0,1
2025-09-23 13:10:00,574.0,27.2,42.0,2.0,0,0,2,0,1
2025-09-23 13:20:00,574.0,27.2,42.0,2.0,0,0,2,0,1
2025-09-23 13:30:00,575.0,27.2,42.0,2.0,0,0,2,0,1
2025-09-23 13:40:00,579.0,27.2,42.0,2.0,0,0,2,0,1
2025-09-23 13:50:00,584.0,27.2,42.0,2.0,0,0,1,0,0
2025-09-23 14:00:00,587.0,27.2,42.5,2.0,0,0,1,0,0
2025-09-23 14:10:00,588.0,27.2,42.0,2.0,0,0,1,0,2
2025-09-23 14:20:00,589.0,27.2,42.5,2.0,0,0,1,0,2
2025-09-23 14:30:00,587.0,27.2,43.0,2.0,0,0,1,0,2
2025-09-23 14:40:00,575.0,27.2,43.5,2.0,0,0,1,0,1
2025-09-23 14:50:00,573.0,27.2,43.0,2.0,0,0,1,0,1
2025-09-23 15:00:00,570.0,27.2,43.0,2.0,0,0,1,0,1
2025-09-23 15:10:00,563.0,27.2,43.5,1.0,0,0,1,0,1
2025-09-23 15:20:00,561.0,27.2,44.0,1.0,0,0,1,0,1
2025-09-23 15:30:00,562.0,27.2,44.0,1.0,0,0,1,0,1
2025-09-23 15:40:00,564.0,27.2,44.0,1.0,0,0,1,0,1
2025-09-23 15:50:00,574.0,27.2,44.0,0.0,0,0,2,0,1
2025-09-23 16:00:00,585.0,27.2,44.0,0.0,0,0,2,0,1
2025-09-23 16:10:00,597.0,27.2,44.5,0.0,0,0,2,0,1
2025-09-23 16:20:00,602.0,27.2,45.0,0.0,0,0,2,0,1
2025-09-23 16:30:00,602.0,27.2,45.5,0.0,0,0,2,0,1
2025-09-23 16:40:00,595.0,27.1,46.0,0.0,0,0,2,0,1
2025-09-23 16:50:00,587.0,27.1,46.0,0.0,0,0,0,0,1
2025-09-23 17:00:00,583.0,27.2,45.5,0.0,0,0,0,0,1
2025-09-23 17:10:00,581.0,27.1,46.0,0.0,0,0,0,0,1
2025-09-23 17:20:00,574.0,27.1,46.5,0.0,0,0,0,0,1
2025-09-23 17:30:00,563.0,27.1,47.0,0.0,0,0,0,0,1
2025-09-23 17:40:00,549.0,27.1,47.0,0.0,0,0,0,0,1
2025-09-23 17:50:00,538.0,27.1,47.5,0.0,0,0,0,0,1
2025-09-23 18:00:00,532.0,27.1,47.0,0.0,0,0,0,0,1
2025-09-23 18:10:00,524.0,27.1,47.5,0.0,0,0,0,0,1
2025-09-23 18:20:00,516.0,27.1,47.5,0.0,0,0,0,0,1
2025-09-23 18:30:00,512.0,27.1,47.5,0.0,0,0,0,0,1
2025-09-23 18:40:00,510.0,27.1,47.5,0.0,0,0,0,0,1
2025-09-23 18:50:00,504.0,27.2,47.5,0.0,0,0,0,0,1
2025-09-23 19:00:00,497.0,27.1,48.0,0.0,0,0,0,0,1
2025-09-23 19:10:00,490.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 19:20:00,489.0,27.1,48.0,0.0,0,0,0,0,0
2025-09-23 19:30:00,488.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 19:40:00,487.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 19:50:00,486.0,27.1,47.5,0.0,0,0,1,0,0
2025-09-23 20:00:00,482.0,27.1,47.5,0.0,0,0,1,0,0
2025-09-23 20:10:00,481.0,27.1,47.5,0.0,0,0,1,0,0
2025-09-23 20:20:00,478.0,27.1,47.5,0.0,0,0,1,0,0
2025-09-23 20:30:00,475.0,27.1,47.5,0.0,0,0,1,0,0
2025-09-23 20:40:00,474.0,27.1,47.5,0.0,0,0,1,0,0
2025-09-23 20:50:00,471.0,27.1,47.0,0.0,0,0,0,0,0
2025-09-23 21:00:00,468.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 21:10:00,467.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 21:20:00,465.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 21:30:00,462.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 21:40:00,460.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 21:50:00,458.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 22:00:00,455.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 22:10:00,451.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 22:20:00,451.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 22:30:00,450.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 22:40:00,448.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 22:50:00,448.0,27.1,48.0,0.0,0,0,0,0,0
2025-09-23 23:00:00,448.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 23:10:00,447.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-23 23:20:00,447.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-23 23:30:00,447.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-23 23:40:00,447.0,27.1,48.0,0.0,0,0,0,0,0
2025-09-23 23:50:00,447.0,27.1,48.0,0.0,0,0,0,0,0
2025-09-24 00:00:00,446.0,27.1,48.0,0.0,0,0,0,0,0
2025-09-24 00:10:00,446.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-24 00:20:00,446.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-24 00:30:00,446.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 00:40:00,445.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-24 00:50:00,445.0,27.1,47.5,0.0,0,0,0,0,0
2025-09-24 01:00:00,445.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 01:10:00,444.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 01:20:00,444.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-24 01:30:00,444.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 01:40:00,444.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 01:50:00,444.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 02:00:00,444.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 02:10:00,443.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-24 02:20:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 02:30:00,441.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 02:40:00,442.0,27.0,48.0,0.0,0,0,0,0,0
2025-09-24 02:50:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 03:00:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 03:10:00,441.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 03:20:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 03:30:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 03:40:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 03:50:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 04:00:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 04:10:00,441.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 04:20:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 04:30:00,442.0,27.0,47.5,0.0,0,0,0,0,0
2025-09-24 04:40:00,442.0,27.0,47.5,1.0,0,0,0,0,0
2025-09-24 04:50:00,442.0,27.0,47.5,1.0,0,0,1,0,0
2025-09-24 05:00:00,443.0,27.0,47.5,2.0,0,0,1,0,0
2025-09-24 05:10:00,443.0,27.0,47.5,2.0,0,0,1,0,0
2025-09-24 05:20:00,443.0,27.0,47.5,2.0,0,0,1,0,0
2025-09-24 05:30:00,444.0,27.0,47.5,2.0,0,0,1,0,0
2025-09-24 05:40:00,444.0,27.0,47.5,2.0,0,0,1,0,0
2025-09-24 05:50:00,444.0,27.0,47.0,2.0,0,0,0,0,0
2025-09-24 06:00:00,445.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 06:10:00,445.0,27.0,47.5,2.0,0,0,0,0,0
2025-09-24 06:20:00,446.0,27.0,47.5,2.0,0,0,0,0,0
2025-09-24 06:30:00,446.0,27.0,47.5,2.0,0,0,0,0,0
2025-09-24 06:40:00,447.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 06:50:00,450.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 07:00:00,451.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 07:10:00,453.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 07:20:00,453.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 07:30:00,452.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 07:40:00,452.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 07:50:00,452.0,27.1,47.5,2.0,0,0,1,0,0
2025-09-24 08:00:00,452.0,27.1,47.5,2.0,0,0,1,0,0
2025-09-24 08:10:00,452.0,27.1,47.5,2.0,0,0,1,0,0
2025-09-24 08:20:00,452.0,27.1,47.5,2.0,0,0,1,0,0
2025-09-24 08:30:00,453.0,27.1,47.0,2.0,0,0,1,0,0
2025-09-24 08:40:00,453.0,27.1,47.0,2.0,0,0,1,0,0
2025-09-24 08:50:00,454.0,27.1,47.0,2.0,0,0,2,0,0
2025-09-24 09:00:00,456.0,27.1,47.5,2.0,0,0,2,0,0
2025-09-24 09:10:00,458.0,27.1,47.0,2.0,0,0,2,0,0
2025-09-24 09:20:00,458.0,27.1,47.5,2.0,0,0,2,0,0
2025-09-24 09:30:00,459.0,27.1,47.5,2.0,0,0,2,0,0
2025-09-24 09:40:00,461.0,27.1,47.5,2.0,0,0,2,0,0
2025-09-24 09:50:00,466.0,27.1,47.5,2.0,0,0,0,0,0
2025-09-24 10:00:00,470.0,27.1,48.0,2.0,0,0,0,0,0
2025-09-24 10:10:00,475.0,27.1,48.0,2.0,0,0,0,0,0
2025-09-24 10:20:00,477.0,27.0,48.0,2.0,0,0,0,0,0
2025-09-24 10:30:00,479.0,27.1,48.0,2.0,0,0,0,0,1
2025-09-24 10:40:00,486.0,27.0,48.0,2.0,0,0,0,0,1
2025-09-24 10:50:00,488.0,27.1,48.0,2.0,0,0,2,0,1
2025-09-24 11:00:00,489.0,27.1,48.0,2.0,0,0,2,0,1
2025-09-24 11:10:00,490.0,27.1,48.0,2.0,0,0,2,0,1
2025-09-24 11:20:00,492.0,27.1,48.0,2.0,0,0,2,0,0
2025-09-24 11:30:00,492.0,27.1,48.0,2.0,0,0,2,0,0
2025-09-24 11:40:00,492.0,27.0,48.0,2.0,0,0,2,0,0
2025-09-24 11:50:00,493.0,27.1,48.0,2.0,0,0,1,0,0
2025-09-24 12:00:00,494.0,27.1,47.5,2.0,0,0,1,0,2
2025-09-24 12:10:00,493.0,27.1,47.5,2.0,1,0,1,0,0
2025-09-24 12:20:00,492.0,27.1,47.5,1.0,0,1,1,0,1
2025-09-24 12:30:00,492.0,27.1,47.5,1.0,0,0,1,0,1
2025-09-24 12:40:00,492.0,27.1,47.0,2.0,0,0,1,0,1
2025-09-24 12:50:00,492.0,27.1,47.0,2.0,0,0,2,0,1
2025-09-24 13:00:00,492.0,27.1,47.0,2.0,0,0,2,0,1
2025-09-24 13:10:00,494.0,27.1,47.0,2.0,0,0,2,0,1
2025-09-24 13:20:00,500.0,27.1,47.0,2.0,0,0,2,0,1
2025-09-24 13:30:00,514.0,27.1,47.0,2.0,0,0,2,0,1
2025-09-24 13:40:00,529.0,27.1,47.0,2.0,0,0,2,0,1
2025-09-24 13:50:00,548.0,27.2,47.0,2.0,0,0,1,0,1
2025-09-24 14:00:00,549.0,27.15,47.25,2.0,0,0,1,0,1
2025-09-24 14:10:00,550.0,27.1,47.5,2.0,0,0,1,0,1
2025-09-24 14:20:00,549.0,27.1,47.5,2.0,0,0,1,0,1
2025-09-24 14:30:00,544.0,27.1,47.5,2.0,0,0,1,0,1
2025-09-24 14:40:00,539.0,27.1,47.5,2.0,0,0,1,0,1
2025-09-24 14:50:00,534.0,27.2,47.5,2.0,0,0,1,0,1
2025-09-24 15:00:00,524.0,27.1,47.5,2.0,0,0,1,0,1
2025-09-24 15:10:00,534.5,27.1,47.25,1.5,0,0,1,0,1
2025-09-24 15:20:00,512.0,27.1,48.0,1.0,0,0,1,0,1
2025-09-24 15:30:00,509.0,27.1,48.0,1.0,0,0,1,0,1
2025-09-24 15:40:00,507.0,27.1,48.0,1.0,0,0,1,0,1
2025-09-24 15:50:00,506.0,27.1,48.0,0.0,0,0,1,0,1
2025-09-24 16:00:00,506.0,27.1,48.5,0.0,0,0,1,0,1
2025-09-24 16:10:00,506.0,27.1,48.5,0.0,0,0,1,0,1
2025-09-24 16:20:00,509.0,27.1,48.5,0.0,0,0,1,0,1
2025-09-24 16:30:00,514.0,27.1,48.5,0.0,0,0,1,0,1
2025-09-24 16:40:00,520.0,27.0,49.0,0.0,0,0,1,0,1
2025-09-24 16:50:00,525.0,27.1,49.0,0.0,0,0,1,0,1
2025-09-24 17:00:00,524.0,27.1,49.5,0.0,0,0,1,0,1
2025-09-24 17:10:00,524.0,27.1,49.0,0.0,0,0,1,0,1
2025-09-24 17:20:00,524.0,27.0,49.0,0.0,0,0,1,0,1
2025-09-24 17:30:00,522.0,27.0,49.5,0.0,0,0,1,0,1
2025-09-24 17:40:00,521.0,27.0,49.5,0.0,0,0,1,0,1
2025-09-24 17:50:00,517.0,27.1,49.5,0.0,0,0,1,0,1
2025-09-24 18:00:00,512.0,27.1,49.5,0.0,0,0,1,0,1
2025-09-24 18:10:00,510.0,27.0,49.5,0.0,0,0,1,0,1
2025-09-24 18:20:00,507.0,27.0,49.5,0.0,0,0,1,0,1
2025-09-24 18:30:00,500.0,27.0,49.5,0.0,0,0,1,0,1
2025-09-24 18:40:00,498.0,27.0,49.5,0.0,0,0,1,0,1
2025-09-24 18:50:00,497.0,27.1,49.0,0.0,0,0,0,0,0
2025-09-24 19:00:00,495.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 19:10:00,491.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 19:20:00,489.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 19:30:00,488.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 19:40:00,487.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 19:50:00,484.0,27.0,48.5,0.0,0,0,1,0,0
2025-09-24 20:00:00,480.0,27.0,48.5,0.0,0,0,1,0,0
2025-09-24 20:10:00,476.0,27.0,48.5,0.0,0,0,1,0,0
2025-09-24 20:20:00,472.0,27.0,48.5,0.0,0,0,1,0,0
2025-09-24 20:30:00,468.0,27.0,48.5,0.0,0,0,1,0,0
2025-09-24 20:40:00,463.0,27.0,48.5,0.0,0,0,1,0,0
2025-09-24 20:50:00,461.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 21:00:00,462.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 21:10:00,471.0,27.0,48.5,0.0,0,0,0,0,0
2025-09-24 21:20:00,461.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 21:30:00,461.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 21:40:00,460.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 21:50:00,459.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 22:00:00,459.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 22:10:00,458.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 22:20:00,457.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 22:30:00,457.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 22:40:00,457.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 22:50:00,456.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 23:00:00,455.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 23:10:00,452.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 23:20:00,452.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 23:30:00,450.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 23:40:00,450.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-24 23:50:00,449.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-25 00:00:00,450.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-25 00:10:00,450.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-25 00:20:00,450.0,26.9,49.5,0.0,0,0,0,0,0
2025-09-25 00:30:00,449.0,27.0,49.5,0.0,0,0,0,0,0
2025-09-25 00:40:00,449.0,26.9,49.0,0.0,0,0,0,0,0
2025-09-25 00:50:00,448.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-25 01:00:00,448.0,27.0,49.5,0.0,0,0,0,0,0
2025-09-25 01:10:00,448.0,26.9,49.0,0.0,0,0,0,0,0
2025-09-25 01:20:00,447.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-25 01:30:00,446.0,26.9,49.0,0.0,0,0,0,0,0
2025-09-25 01:40:00,446.0,26.9,49.5,0.0,0,0,0,0,0
2025-09-25 01:50:00,446.0,27.0,49.0,0.0,0,0,0,0,0
2025-09-25 02:00:00,445.0,26.9,49.0,0.0,0,0,0,0,0
2025-09-25 02:10:00,445.0,26.9,49.0,0.0,0,0,0,0,0
2025-09-25 02:20:00,443.0,26.9,49.0,0.0,0,0,0,0,0
2025-09-25 02:30:00,441.0,27.0,48.5,0.0,0,0,0,0,0
2025-09-25 02:40:00,440.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 02:50:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 03:00:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 03:10:00,440.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 03:20:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 03:30:00,440.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 03:40:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 03:50:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 04:00:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 04:10:00,441.0,26.9,48.5,0.0,0,0,0,0,0
2025-09-25 04:20:00,441.0,26.9,48.0,0.0,0,0,0,0,0
2025-09-25 04:30:00,441.0,26.9,48.0,0.0,0,0,0,0,0
2025-09-25 04:40:00,441.0,26.9,48.0,1.0,0,0,0,0,0
2025-09-25 04:50:00,442.0,26.9,48.0,1.0,0,0,0,0,0
2025-09-25 05:00:00,442.0,26.9,48.0,2.0,0,0,0,0,0
2025-09-25 05:10:00,443.0,26.9,48.0,2.0,0,0,0,0,0
2025-09-25 05:20:00,443.0,26.9,47.5,2.0,0,0,0,0,0
2025-09-25 05:30:00,444.0,26.9,47.5,2.0,0,0,0,0,0
2025-09-25 05:40:00,444.0,26.9,48.0,2.0,0,0,0,0,0
2025-09-25 05:50:00,444.0,27.0,47.5,2.0,0,0,0,0,0
2025-09-25 06:00:00,444.0,27.0,47.5,2.0,0,0,0,0,0
2025-09-25 06:10:00,444.0,27.0,47.5,2.0,0,1,0,0,1
2025-09-25 06:20:00,445.0,27.0,47.5,2.0,1,1,0,0,1
2025-09-25 06:30:00,447.0,27.0,48.0,2.0,0,0,0,0,1
2025-09-25 06:40:00,455.0,27.0,48.0,2.0,0,0,0,0,1
2025-09-25 06:50:00,464.0,27.1,47.5,2.0,0,0,2,0,1
2025-09-25 07:00:00,476.0,27.1,47.5,2.0,0,0,2,0,1
2025-09-25 07:10:00,488.0,27.2,47.5,2.0,0,0,2,0,1
2025-09-25 07:20:00,498.0,27.2,47.5,2.0,0,0,2,0,1
2025-09-25 07:30:00,508.0,27.2,47.0,2.0,0,0,2,0,2
2025-09-25 07:40:00,513.0,27.2,45.5,2.0,0,0,2,0,1
2025-09-25 07:50:00,516.0,27.2,45.5,2.0,0,0,3,0,1
2025-09-25 08:00:00,518.0,27.2,45.0,2.0,0,0,3,0,1
2025-09-25 08:10:00,518.0,27.3,44.5,2.0,0,0,3,0,1
2025-09-25 08:20:00,517.0,27.3,44.5,2.0,0,0,3,0,1
2025-09-25 08:30:00,519.0,27.3,44.5,2.0,0,0,3,0,1
2025-09-25 08:40:00,521.0,27.3,44.0,2.0,0,0,3,0,1
2025-09-25 08:50:00,523.0,27.4,44.0,2.0,1,0,3,0,1
2025-09-25 09:00:00,534.0,27.4,43.5,2.0,1,0,3,0,1
2025-09-25 09:10:00,546.0,27.4,43.0,2.0,0,0,3,0,1
2025-09-25 09:20:00,549.0,27.4,42.5,2.0,0,0,3,0,1
2025-09-25 09:30:00,551.0,27.4,42.0,2.0,1,0,3,0,1
